SchoolCode,SchoolName,DistrictCode,CountyName,District,GSserved,Virtual,SOC,VirtStat,TA,SG_SD,SG_DS,ChronicAbsenteeismCount,chronicabsenteeismrate,Cnty_Sch_Cnt,ENR_decile,ENR_quartile,Rate_Sped,Rate_LI
6006647,Helm Elementary,75234,Fresno,Golden Plains Unified,K-8,N,60,0,68.0,65.0,0.0,13.0,20.3,292,1,1,0.0,95.58823529411765
6006647,Helm Elementary,75234,Fresno,Helm Elementary,No Data,No Data,60,0,68.0,65.0,0.0,13.0,20.3,292,1,1,0.0,95.58823529411765
6053771,Junction City Elementary,71738,Trinity,Junction City Elementary,K-8,N,61,0,69.0,44.0,0.0,1.0,1.5,15,1,1,0.0,63.76811594202898
6047351,Lakeside Elementary,69492,Santa Clara,Lakeside Joint,K-5,N,61,0,69.0,11.0,13.0,8.0,11.6,319,1,1,18.84057971014493,15.942028985507244
6025795,Snelling-Merced Falls Elementary,65839,Merced,Snelling-Merced Falls Union Elementary,K-8,N,61,0,70.0,60.0,0.0,13.0,20.0,92,1,1,0.0,85.71428571428571
6046239,Cesar Chavez Early Learning Center,69369,Santa Clara,Alum Rock Union Elementary,K,N,60,0,70.0,63.0,11.0,24.0,37.5,319,1,1,15.714285714285714,90.0
6008403,Grace Smith Elementary,63107,Imperial,Calipatria Unified,K-4,N,60,0,70.0,68.0,0.0,16.0,22.9,54,1,1,0.0,97.14285714285714
6008809,Round Valley Elementary,63305,Inyo,Round Valley Joint Elementary,K-5,N,61,0,71.0,16.0,18.0,10.0,14.5,13,1,1,25.352112676056336,22.535211267605636
6051866,Monte Rio Elementary,70813,Sonoma,Monte Rio Union Elementary,K-8,N,61,0,71.0,54.0,17.0,23.0,32.9,103,1,1,23.943661971830984,76.05633802816901
6024335,Lagunitas Elementary,65359,Marin,Lagunitas Elementary,5-8,N,60,0,71.0,0.0,13.0,15.0,22.1,65,1,1,18.30985915492958,0.0
6051718,Forestville Elementary,70680,Sonoma,Forestville Union Elementary,K-1,N,60,0,72.0,37.0,0.0,20.0,28.2,103,1,1,0.0,51.388888888888886
0141366,Beaumont Middle College High,66993,Riverside,Beaumont Unified,10-12,C,66,0,72.0,40.0,0.0,6.0,8.5,444,1,1,0.0,55.55555555555556
6055198,Meiners Oaks Elementary,72520,Ventura,Ojai Unified,No Data,N,60,0,72.0,27.0,14.0,12.0,16.7,178,1,1,19.444444444444446,37.5
0137414,Corning Independent Study,71506,Tehama,Corning Union High,9-12,N,66,0,73.0,57.0,0.0,39.0,60.0,27,1,1,0.0,78.08219178082192
6050595,Whitmore Elementary,70169,Shasta,Whitmore Union Elementary,K-8,N,60,0,73.0,32.0,0.0,1.0,1.4,57,1,1,0.0,43.83561643835616
0140673,Milpitas Middle College High,73387,Santa Clara,Milpitas Unified,10-12,C,66,0,73.0,39.0,0.0,14.0,19.4,319,1,1,0.0,53.42465753424658
6003677,Canyon Elementary,61671,Contra Costa,Canyon Elementary,K-8,N,61,0,73.0,19.0,0.0,12.0,17.4,223,1,1,0.0,26.027397260273972
6007975,Orleans Elementary,62901,Humboldt,Klamath-Trinity Joint Unified,K-8,N,60,0,74.0,52.0,11.0,24.0,35.3,71,1,1,14.864864864864865,70.27027027027027
6051775,Harmony Elementary,70730,Sonoma,Harmony Union Elementary,K-1,N,60,0,75.0,24.0,0.0,25.0,33.8,103,1,1,0.0,32.0
6035471,Fallsvale,67637,San Bernardino,Bear Valley Unified,K-8,N,60,0,75.0,29.0,11.0,18.0,27.3,498,1,1,14.666666666666666,38.666666666666664
6050710,Dunsmuir Elementary,70243,Siskiyou,Dunsmuir Elementary,K-8,N,61,0,76.0,62.0,11.0,31.0,41.9,34,1,1,14.473684210526317,81.57894736842105
6007066,Pine Ridge Elementary,62372,Fresno,Pine Ridge Elementary,K-7,C,61,0,77.0,27.0,14.0,26.0,35.6,292,1,1,18.181818181818183,35.064935064935064
6051809,Horicon Elementary,70763,Sonoma,Horicon Elementary,K-8,C,61,0,78.0,65.0,19.0,25.0,33.8,103,1,1,24.358974358974358,83.33333333333334
6054332,Saucelito Elementary,72108,Tulare,Saucelito Elementary,K-8,N,61,0,79.0,63.0,0.0,10.0,12.8,169,1,1,0.0,79.74683544303798
6056675,Dobbins Elementary,72736,Yuba,Marysville Joint Unified,K-5,N,60,0,79.0,55.0,15.0,21.0,28.0,28,1,1,18.9873417721519,69.62025316455697
6053789,Lewiston Elementary,71746,Trinity,Lewiston Elementary,K-8,N,61,0,79.0,58.0,13.0,18.0,23.7,15,1,1,16.455696202531644,73.41772151898735
0141705,Monument Peak,67801,San Bernardino,Needles Unified,K-8,N,60,0,79.0,71.0,0.0,25.0,32.9,498,1,1,0.0,89.87341772151899
6010698,Big Valley Elementary,64089,Lassen,Big Valley Joint Unified,K-6,C,60,0,80.0,53.0,16.0,18.0,22.5,19,1,1,20.0,66.25
4135331,Pescadero High,68940,San Mateo,La Honda-Pescadero Unified,9-12,N,66,0,81.0,56.0,17.0,33.0,40.7,143,1,1,20.98765432098765,69.1358024691358
6026645,San Lucas Elementary,66183,Monterey,San Lucas Union Elementary,K-8,N,61,0,81.0,79.0,13.0,13.0,17.1,112,1,1,16.049382716049383,97.53086419753086
6007892,Garfield Elementary,62836,Humboldt,Garfield Elementary,K-6,N,61,0,81.0,24.0,14.0,11.0,13.6,71,1,1,17.28395061728395,29.629629629629626
6026637,San Ardo Elementary,66175,Monterey,San Ardo Union Elementary,K-8,N,61,0,82.0,79.0,19.0,15.0,19.0,112,1,1,23.170731707317074,96.34146341463415
6008791,Owens Valley Elementary,63297,Inyo,Owens Valley Unified,K-9,N,60,0,83.0,49.0,21.0,24.0,28.9,13,1,1,25.301204819277107,59.036144578313255
6103857,Miller's Hill,61911,El Dorado,Latrobe,4-8,C,60,0,83.0,28.0,0.0,6.0,7.4,48,1,1,0.0,33.734939759036145
0140715,Washington Unified Virtual Academy,72694,Yolo,Washington Unified,K-8,V,60,1,83.0,67.0,0.0,10.0,14.3,44,1,1,0.0,80.72289156626506
6008106,Peninsula Union,62984,Humboldt,Peninsula Union,K-8,N,61,0,83.0,74.0,22.0,48.0,62.3,71,1,1,26.506024096385545,89.1566265060241
6023576,Leona Valley Elementary,65102,Los Angeles,Westside Union Elementary,K-6,N,60,0,83.0,41.0,15.0,21.0,26.3,1598,1,1,18.072289156626507,49.39759036144578
6003131,Spring Valley Elementary,61457,Butte,Golden Feather Union Elementary,K-8,N,61,0,84.0,71.0,21.0,27.0,33.3,56,1,1,25.0,84.52380952380952
0122853,Maricopa Middle,63628,Kern,Maricopa Unified,6-8,N,62,0,84.0,80.0,12.0,20.0,25.6,250,1,1,14.285714285714285,95.23809523809523
6033641,Bates Elementary,67413,Sacramento,River Delta Joint Unified,K-6,N,60,0,84.0,77.0,11.0,19.0,22.6,301,1,1,13.095238095238097,91.66666666666666
1996404,Mountain Park,64790,Los Angeles,Monrovia Unified,1-12,N,65,0,84.0,62.0,0.0,16.0,20.0,1598,1,1,0.0,73.80952380952381
6104590,Sherwood,65623,Mendocino,Willits Unified,K-8,N,60,0,85.0,64.0,15.0,28.0,36.8,42,1,1,17.647058823529413,75.29411764705883
6061279,Walton Middle,73437,Los Angeles,Compton Unified,8,C,62,0,85.0,83.0,25.0,2.0,2.5,1598,1,1,29.411764705882355,97.6470588235294
6005599,Charles F. Brown Elementary,61929,El Dorado,Mother Lode Union Elementary,2-6,N,60,0,86.0,59.0,0.0,9.0,10.5,48,1,1,0.0,68.6046511627907
6110217,Annie E. Cheney Kindergarten,62125,Fresno,Coalinga-Huron Unified,No Data,N,60,0,86.0,63.0,0.0,33.0,41.3,292,1,1,0.0,73.25581395348837
6050413,Montgomery Creek Elementary,73700,Shasta,Mountain Union Elementary,K-8,N,61,0,87.0,71.0,20.0,35.0,42.7,57,1,1,22.988505747126435,81.60919540229885
2330041,Potter Valley High,73866,Mendocino,Potter Valley Community Unified,9-12,N,66,0,87.0,48.0,18.0,16.0,19.0,42,1,1,20.689655172413794,55.172413793103445
4037008,Shandon High,68833,San Luis Obispo,Shandon Joint Unified,9-12,N,66,0,88.0,68.0,19.0,19.0,22.1,73,1,1,21.59090909090909,77.27272727272727
6053300,Meridian Elementary,71415,Sutter,Meridian Elementary,K-8,N,60,0,88.0,71.0,16.0,7.0,8.0,28,1,1,18.181818181818183,80.68181818181817
6026751,Howell Mountain Elementary,66258,Napa,Howell Mountain Elementary,K-8,N,61,0,88.0,56.0,13.0,26.0,29.5,31,1,1,14.772727272727273,63.63636363636363
6051494,Lincoln Elementary,70581,Solano,Vallejo City Unified,K-2,N,60,0,89.0,88.0,14.0,45.0,53.6,72,1,1,15.730337078651685,98.87640449438202
6050785,Happy Camp Union Elementary,70334,Siskiyou,Happy Camp Union Elementary,K-8,N,61,0,89.0,47.0,17.0,45.0,53.6,34,1,1,19.101123595505616,52.80898876404494
6053680,Burnt Ranch Elementary,71662,Trinity,Burnt Ranch Elementary,K-8,N,61,0,89.0,69.0,19.0,0.0,0.0,15,1,1,21.34831460674157,77.52808988764045
6053581,Vina Elementary,71571,Tehama,Los Molinos Unified,1-8,N,60,0,90.0,54.0,0.0,5.0,6.0,27,1,1,0.0,60.0
6089262,Princeton Elementary,62646,Glenn,Princeton Joint Unified,K-8,N,60,0,90.0,66.0,13.0,10.0,11.5,21,1,1,14.444444444444443,73.33333333333333
6115315,Borrego Springs Middle,67983,San Diego,Borrego Springs Unified,6-8,N,62,0,90.0,80.0,14.0,17.0,18.9,569,1,1,15.555555555555555,88.88888888888889
6008023,Loleta Elementary,62927,Humboldt,Loleta Union Elementary,K-8,N,61,0,90.0,81.0,28.0,46.0,53.5,71,1,1,31.11111111111111,90.0
6015812,Ann Street Elementary,64733,Los Angeles,Los Angeles Unified,K-5,N,60,0,90.0,85.0,17.0,25.0,29.4,1598,1,1,18.88888888888889,94.44444444444444
6118673,Ocean Alternative Education Center,69765,Santa Cruz,Live Oak Elementary,K-8,N,60,0,91.0,47.0,19.0,1.0,1.1,58,1,1,20.87912087912088,51.64835164835166
6051734,Geyserville Elementary,70706,Sonoma,Geyserville Unified,K-5,N,60,0,92.0,61.0,22.0,16.0,17.6,103,1,1,23.91304347826087,66.30434782608695
6056667,Cordua Elementary,72736,Yuba,Marysville Joint Unified,K-5,N,60,0,92.0,63.0,24.0,9.0,10.2,28,1,1,26.08695652173913,68.47826086956522
6025118,Leggett Valley Elementary,75218,Mendocino,Fort Bragg Unified,No Data,No Data,60,0,92.0,77.0,18.0,22.0,40.0,42,1,1,19.565217391304348,83.69565217391305
6025118,Leggett Valley Elementary,75218,Mendocino,Leggett Valley Unified,K-8,N,60,0,92.0,77.0,18.0,22.0,40.0,42,1,1,19.565217391304348,83.69565217391305
0135996,Boys Academic Leadership Academy,64733,Los Angeles,Los Angeles Unified,6-12,N,65,0,92.0,85.0,34.0,33.0,39.8,1598,1,1,36.95652173913043,92.3913043478261
6051882,Oak Grove Elementary,70839,Sonoma,Oak Grove Union Elementary,K,N,60,0,93.0,22.0,11.0,8.0,8.8,103,1,1,11.827956989247312,23.655913978494624
6005417,'O Me-nok Learning Center,61820,Del Norte,Del Norte County Unified,K-5,N,60,0,93.0,81.0,27.0,49.0,53.8,10,1,1,29.03225806451613,87.09677419354838
6007850,Fieldbrook Elementary,62794,Humboldt,Fieldbrook Elementary,K-8,N,61,0,93.0,38.0,0.0,16.0,17.2,71,1,1,0.0,40.86021505376344
1434901,Lone Pine High,63289,Inyo,Lone Pine Unified,9-12,N,66,0,94.0,52.0,14.0,36.0,40.4,13,1,1,14.893617021276595,55.319148936170215
6030530,Trabuco Elementary,73635,Orange,Saddleback Valley Unified,K-6,N,60,0,94.0,35.0,18.0,24.0,26.1,547,1,1,19.148936170212767,37.234042553191486
0141390,Poway to Palomar Middle College High,68296,San Diego,Poway Unified,11-12,C,66,0,94.0,22.0,21.0,13.0,14.0,569,1,1,22.340425531914892,23.404255319148938
6002919,Bangor Union Elementary,61382,Butte,Bangor Union Elementary,K-8,N,61,0,95.0,76.0,27.0,25.0,26.6,56,1,1,28.421052631578945,80.0
6119093,Lafayette Park Primary Center,64733,Los Angeles,Los Angeles Unified,K,N,60,0,95.0,93.0,12.0,26.0,29.2,1598,1,1,12.631578947368421,97.89473684210527
6102792,A. M. Thomas Middle,63594,Kern,Lost Hills Union Elementary,6-8,N,62,0,96.0,95.0,0.0,6.0,6.5,250,1,1,0.0,98.95833333333334
6054423,Three Rivers Elementary,72207,Tulare,Three Rivers Union Elementary,K-8,N,61,0,97.0,36.0,0.0,3.0,3.1,169,1,1,0.0,37.11340206185567
0121517,Short Elementary,65458,Marin,San Rafael City Elementary,K,N,60,0,97.0,81.0,15.0,28.0,30.4,65,1,1,15.463917525773196,83.50515463917526
0109223,Garza (Carmen Lomas) Primary Center,64733,Los Angeles,Los Angeles Unified,K-2,N,60,0,97.0,94.0,22.0,19.0,20.4,1598,1,1,22.68041237113402,96.90721649484536
6015838,Annandale Elementary,64733,Los Angeles,Los Angeles Unified,K-5,N,60,0,97.0,87.0,28.0,9.0,9.8,1598,1,1,28.865979381443296,89.69072164948454
6024343,San Geronimo Valley Elementary,65359,Marin,Lagunitas Elementary,K-5,N,60,0,98.0,19.0,22.0,19.0,19.8,65,1,1,22.448979591836736,19.387755102040817
0109256,Mariposa-Nabi Primary Center,64733,Los Angeles,Los Angeles Unified,K-2,N,60,0,98.0,95.0,31.0,25.0,25.8,1598,1,1,31.63265306122449,96.93877551020408
6024095,Raymond-Knowles Elementary,65276,Madera,Raymond-Knowles Union Elementary,K-8,C,61,0,99.0,61.0,18.0,31.0,33.7,57,1,1,18.181818181818183,61.61616161616161
1533843,Maricopa High,63628,Kern,Maricopa Unified,9-12,N,66,0,99.0,96.0,24.0,33.0,37.9,250,1,1,24.242424242424242,96.96969696969697
5337407,Hayfork High,75028,Trinity,Trinity Union High,No Data,No Data,66,0,99.0,78.0,18.0,10.0,10.2,15,1,1,18.181818181818183,78.78787878787878
5337407,Hayfork High,75028,Trinity,Mountain Valley Unified,9-12,N,66,0,99.0,78.0,18.0,10.0,10.2,15,1,1,18.181818181818183,78.78787878787878
0133223,Maxwell Middle,61606,Colusa,Maxwell Unified,6-8,N,62,0,100.0,71.0,20.0,8.0,8.2,13,1,1,20.0,71.0
6113260,Black Butte Junior High,69880,Shasta,Black Butte Union Elementary,6-8,N,62,0,100.0,70.0,17.0,30.0,31.6,57,1,1,17.0,70.0
0129114,Miranda Junior High,63040,Humboldt,Southern Humboldt Joint Unified,7-8,N,64,0,100.0,83.0,19.0,43.0,44.8,71,1,1,19.0,83.0
6049563,Bonny Doon Elementary,69732,Santa Cruz,Bonny Doon Union Elementary,K-6,N,61,0,101.0,24.0,22.0,28.0,28.6,58,1,1,21.782178217821784,23.762376237623762
4731253,Butte Valley High,73684,Siskiyou,Butte Valley Unified,9-12,C,66,0,102.0,83.0,0.0,10.0,10.1,34,1,1,0.0,81.37254901960785
6017594,Hillside Elementary,64733,Los Angeles,Los Angeles Unified,K-5,N,60,0,102.0,93.0,18.0,18.0,18.4,1598,1,1,17.647058823529413,91.17647058823529
0129981,Geyserville New Tech Academy,70706,Sonoma,Geyserville Unified,6-12,N,65,0,103.0,65.0,17.0,31.0,31.0,103,1,1,16.50485436893204,63.10679611650486
6036453,Oro Grande Elementary,67827,San Bernardino,Oro Grande,K-6,N,60,0,103.0,90.0,18.0,20.0,20.0,498,1,1,17.475728155339805,87.37864077669903
6025951,Lee Vining Elementary,73668,Mono,Eastern Sierra Unified,K-8,N,60,0,103.0,49.0,18.0,31.0,30.4,9,1,1,17.475728155339805,47.57281553398058
6041800,Farmington Elementary,68502,San Joaquin,Escalon Unified,K-5,N,60,0,103.0,81.0,23.0,3.0,3.0,183,1,1,22.330097087378643,78.64077669902912
6005797,Burrel Elementary,62042,Fresno,Burrel Union Elementary,K-8,N,61,0,103.0,96.0,17.0,13.0,12.6,292,1,1,16.50485436893204,93.20388349514563
2332260,Laytonville High,73916,Mendocino,Willits Unified,No Data,No Data,66,0,104.0,81.0,16.0,39.0,38.2,42,1,1,15.384615384615385,77.88461538461539
2332260,Laytonville High,73916,Mendocino,Laytonville Unified,9-12,C,66,0,104.0,81.0,16.0,39.0,38.2,42,1,1,15.384615384615385,77.88461538461539
6008122,Monument Middle,63008,Humboldt,Rio Dell Elementary,4-8,N,62,0,104.0,69.0,19.0,23.0,22.5,71,1,1,18.269230769230766,66.34615384615384
0121715,Paradise eLearning Academy,61531,Butte,Paradise Unified,1-12,V,65,1,106.0,80.0,28.0,30.0,36.1,56,1,1,26.41509433962264,75.47169811320755
3730975,Warner Junior/Senior High,75416,San Diego,Warner Unified,7-12,N,66,0,106.0,76.0,29.0,6.0,5.9,569,1,1,27.358490566037734,71.69811320754717
0109280,Amanecer Primary Center,64733,Los Angeles,Los Angeles Unified,K-2,N,60,0,107.0,101.0,26.0,19.0,19.2,1598,1,1,24.299065420560748,94.39252336448598
6049571,Happy Valley Elementary,69757,Santa Cruz,Happy Valley Elementary,K-6,N,61,0,108.0,11.0,18.0,20.0,18.7,58,1,1,16.666666666666664,10.185185185185185
6053474,Bend Elementary,71522,Tehama,Evergreen Union,K-8,N,60,0,108.0,46.0,13.0,4.0,3.8,27,1,1,12.037037037037036,42.592592592592595
6112486,Rancho Tehama Elementary,71498,Tehama,Corning Union Elementary,K-4,N,60,0,108.0,100.0,16.0,23.0,22.1,27,1,1,14.814814814814813,92.5925925925926
5430301,Alpaugh -Senior High,71803,Tulare,Alpaugh Unified,9-12,N,66,0,108.0,98.0,0.0,14.0,13.1,169,1,1,0.0,90.74074074074075
6031421,Greenville Elementary,66969,Plumas,Plumas Unified,K-6,N,60,0,108.0,68.0,21.0,28.0,27.5,7,1,1,19.444444444444446,62.96296296296296
6093496,Carver (George Washington) Elementary,68478,San Francisco,San Francisco Unified,K-5,N,60,0,108.0,94.0,20.0,68.0,67.3,95,1,1,18.51851851851852,87.03703703703704
6067284,Justin Elementary,72603,Ventura,Simi Valley Unified,K,N,60,0,108.0,50.0,60.0,35.0,33.7,178,1,1,55.55555555555556,46.2962962962963
6112569,Mountain Creek Middle,61945,El Dorado,Pioneer Union,6-8,N,62,0,109.0,55.0,26.0,28.0,26.7,48,1,1,23.853211009174313,50.45871559633027
6053540,Kirkwood Elementary,71555,Tehama,Kirkwood Elementary,K-8,N,61,0,110.0,47.0,15.0,0.0,0.0,27,1,1,13.636363636363635,42.72727272727273
6024137,Bolinas-Stinson Elementary,65300,Marin,Bolinas-Stinson Union,K-8,N,61,0,110.0,42.0,24.0,29.0,26.6,65,1,1,21.818181818181817,38.18181818181819
6052609,Knights Ferry Elementary,71142,Stanislaus,Knights Ferry Elementary,K-8,N,61,0,110.0,24.0,16.0,10.0,9.3,151,1,1,14.545454545454545,21.818181818181817
6056782,Yuba Feather Elementary,72736,Yuba,Marysville Joint Unified,K-5,N,60,0,111.0,98.0,17.0,36.0,34.3,28,1,1,15.315315315315313,88.28828828828829
6045389,Cuyama Elementary,75010,Santa Barbara,Cuyama Joint Union Elementary,No Data,No Data,61,0,112.0,92.0,16.0,21.0,19.4,108,1,1,14.285714285714285,82.14285714285714
6045389,Cuyama Elementary,75010,Santa Barbara,Cuyama Joint Unified,K-8,N,60,0,112.0,92.0,16.0,21.0,19.4,108,1,1,14.285714285714285,82.14285714285714
3730447,Borrego Springs High,67983,San Diego,Borrego Springs Unified,9-12,N,66,0,112.0,103.0,23.0,30.0,27.3,569,1,1,20.535714285714285,91.96428571428571
6041586,Malcolm X Academy,68478,San Francisco,San Francisco Unified,K-5,N,60,0,112.0,97.0,27.0,68.0,62.4,95,1,1,24.107142857142858,86.60714285714286
6050546,Shasta Elementary,70128,Shasta,Shasta Union Elementary,K-8,N,61,0,113.0,71.0,14.0,3.0,2.8,57,1,1,12.389380530973451,62.83185840707964
6031017,Alta-Dutch Flat Elementary,66779,Placer,Alta-Dutch Flat Union Elementary,K-8,N,61,0,114.0,36.0,19.0,17.0,16.0,103,1,1,16.666666666666664,31.57894736842105
0109199,Lake Street Primary,64733,Los Angeles,Los Angeles Unified,K-1,N,60,0,114.0,106.0,49.0,46.0,43.0,1598,1,1,42.98245614035088,92.98245614035088
6025779,Plainsburg Union Elementary,65813,Merced,Plainsburg Union Elementary,K-8,N,61,0,115.0,57.0,0.0,17.0,15.3,92,1,1,0.0,49.56521739130435
6089403,Grizzly Hill,66415,Nevada,San Juan Ridge Union Elementar,No Data,No Data,62,0,115.0,97.0,29.0,48.0,44.9,17,1,1,25.217391304347824,84.34782608695653
6089403,Grizzly Hill,66415,Nevada,Twin Ridges Elementary,K-8,N,60,0,115.0,97.0,29.0,48.0,44.9,17,1,1,25.217391304347824,84.34782608695653
6025910,Antelope Elementary,73668,Mono,Eastern Sierra Unified,K-8,N,60,0,115.0,58.0,18.0,22.0,19.6,9,1,1,15.65217391304348,50.43478260869565
6051577,Alexander Valley Elementary,70599,Sonoma,Alexander Valley Union Elementary,K-6,N,61,0,116.0,36.0,16.0,9.0,7.8,103,1,1,13.793103448275861,31.03448275862069
6009641,Kernville Elementary,63545,Kern,Kernville Union Elementary,K-5,N,60,0,116.0,93.0,13.0,29.0,25.7,250,1,1,11.206896551724139,80.17241379310344
6043517,Panorama Elementary,68874,San Mateo,Brisbane Elementary,K-5,N,60,0,117.0,41.0,16.0,17.0,14.5,143,1,1,13.675213675213676,35.04273504273504
6024954,West Marin Elementary,73361,Marin,Shoreline Unified,2-8,N,60,0,117.0,87.0,27.0,8.0,7.0,65,1,1,23.076923076923077,74.35897435897436
6105845,Julian Junior High,68163,San Diego,Julian Union Elementary,6-8,N,62,0,117.0,78.0,26.0,6.0,5.2,569,1,1,22.22222222222222,66.66666666666666
0109181,Olympic Primary Center,64733,Los Angeles,Los Angeles Unified,K,N,60,0,117.0,112.0,32.0,23.0,20.9,1598,1,1,27.350427350427353,95.72649572649573
6042980,Santa Lucia Middle,75465,San Luis Obispo,Cambria Union Elementary,No Data,No Data,62,0,118.0,102.0,20.0,16.0,13.8,73,1,1,16.94915254237288,86.4406779661017
6042980,Santa Lucia Middle,75465,San Luis Obispo,Coast Unified,6-8,N,62,0,118.0,102.0,20.0,16.0,13.8,73,1,1,16.94915254237288,86.4406779661017
6036065,Mt. Baldy Joint Elementary,67793,San Bernardino,Mt. Baldy Joint Elementary,1,N,61,0,118.0,24.0,20.0,12.0,10.3,498,1,1,16.94915254237288,20.33898305084746
6053433,Robbins Elementary,71456,Sutter,Winship-Robbins,K-8,C,60,0,119.0,94.0,15.0,17.0,14.5,28,1,1,12.605042016806722,78.99159663865547
3636487,Trona High,67892,San Bernardino,Trona Joint Unified,7-12,N,66,0,119.0,92.0,33.0,46.0,39.7,498,1,1,27.73109243697479,77.31092436974791
0117028,Dr. James Edward Jones Primary Center,64733,Los Angeles,Los Angeles Unified,K-2,N,60,0,119.0,107.0,22.0,41.0,37.6,1598,1,1,18.487394957983195,89.91596638655463
6053268,Encinal Elementary,71399,Sutter,Live Oak Unified,K-8,N,60,0,120.0,69.0,22.0,5.0,4.3,28,1,1,18.333333333333332,57.49999999999999
0634758,Maxwell Sr High,61606,Colusa,Maxwell Unified,9-12,N,66,0,121.0,91.0,20.0,5.0,4.2,13,1,1,16.528925619834713,75.20661157024794
6045256,Ballard Elementary,69104,Santa Barbara,Ballard Elementary,K-6,N,61,0,121.0,14.0,17.0,18.0,15.5,108,1,1,14.049586776859504,11.570247933884298
6040307,Whitman Elementary,68338,San Diego,San Diego Unified,K-5,N,60,0,121.0,88.0,35.0,25.0,21.9,569,1,1,28.92561983471074,72.72727272727273
6105456,Cobb Mountain Elementary,64055,Lake,Middletown Unified,K-5,N,60,0,122.0,69.0,24.0,39.0,32.5,22,1,1,19.672131147540984,56.557377049180324
6040661,Warner Elementary,75416,San Diego,Warner Union Elementary,No Data,No Data,61,0,123.0,90.0,29.0,5.0,4.2,569,1,1,23.577235772357724,73.17073170731707
6040661,Warner Elementary,75416,San Diego,Warner Unified,K-6,N,60,0,123.0,90.0,29.0,5.0,4.2,569,1,1,23.577235772357724,73.17073170731707
6003453,West Point Elementary,61564,Calaveras,Calaveras Unified,K-6,N,60,0,124.0,91.0,30.0,35.0,28.9,14,1,1,24.193548387096776,73.38709677419355
6027080,Chicago Park Elementary,66316,Nevada,Chicago Park Elementary,K-8,N,60,0,125.0,58.0,21.0,20.0,16.1,17,1,1,16.8,46.400000000000006
6089585,Mission Education Center,68478,San Francisco,San Francisco Unified,K-5,N,60,0,125.0,83.0,14.0,43.0,35.5,95,1,1,11.200000000000001,66.4
0123117,San Francisco Public Montessori,68478,San Francisco,San Francisco Unified,K-5,N,60,0,125.0,60.0,27.0,40.0,34.2,95,1,1,21.6,48.0
5630371,The High School at Moorpark College,73940,Ventura,Moorpark Unified,9-12,N,66,0,125.0,19.0,0.0,22.0,17.9,178,1,1,0.0,15.2
6053839,Allensworth Elementary,71795,Tulare,Allensworth Elementary,K-8,N,61,0,126.0,121.0,0.0,31.0,24.8,169,1,1,0.0,96.03174603174604
0141804,Kaiser Early Childhood Center,61259,Alameda,Oakland Unified,No Data,N,60,0,127.0,64.0,56.0,49.0,38.9,296,1,1,44.09448818897638,50.39370078740157
6051825,Kenwood Elementary,70789,Sonoma,Kenwood,K-6,N,61,0,128.0,45.0,24.0,16.0,12.7,103,1,1,18.75,35.15625
6013940,Gorman Elementary,64584,Los Angeles,Gorman Joint,K-8,N,60,0,128.0,81.0,21.0,26.0,20.8,1598,1,1,16.40625,63.28125
6017297,Glen Alta Elementary,64733,Los Angeles,Los Angeles Unified,K-8,N,60,0,128.0,123.0,22.0,37.0,29.8,1598,1,1,17.1875,96.09375
0106930,Stanford Primary Center,64733,Los Angeles,Los Angeles Unified,K,N,60,0,128.0,119.0,29.0,36.0,30.8,1598,1,1,22.65625,92.96875
6056725,Loma Rica Elementary,72736,Yuba,Marysville Joint Unified,K-5,N,60,0,129.0,67.0,28.0,19.0,15.3,28,1,1,21.705426356589147,51.93798449612403
2134310,Tomales High,73361,Marin,Shoreline Unified,9-12,C,66,0,129.0,95.0,32.0,36.0,27.9,65,1,1,24.8062015503876,73.64341085271317
3733219,Julian High,68171,San Diego,Julian Union High,9-12,N,67,0,129.0,80.0,28.0,40.0,32.5,569,1,1,21.705426356589147,62.01550387596899
6044085,Pescadero Elementary and Middle,68940,San Mateo,La Honda-Pescadero Unified,K-8,N,60,0,130.0,83.0,24.0,29.0,22.5,143,1,1,18.461538461538463,63.84615384615384
6026157,Mission Elementary,66084,Monterey,Mission Union Elementary,K-8,N,61,0,130.0,51.0,19.0,9.0,6.9,112,1,1,14.615384615384617,39.23076923076923
6057749,Crozier (George W.) Junior High,64634,Los Angeles,Inglewood Unified,8,N,62,0,130.0,128.0,15.0,51.0,40.2,1598,1,1,11.538461538461538,98.46153846153847
6052336,West Side Elementary,71001,Sonoma,West Side Union Elementary,K-6,N,61,0,131.0,53.0,11.0,15.0,11.5,103,1,1,8.396946564885496,40.458015267175576
2334563,Round Valley High,65607,Mendocino,Round Valley Unified,9-12,N,66,0,131.0,116.0,26.0,62.0,50.8,42,1,1,19.84732824427481,88.54961832061069
6050728,Etna Elementary,76455,Siskiyou,Scott Valley Unified,3-5,N,60,0,131.0,91.0,18.0,6.0,4.7,34,1,1,13.740458015267176,69.46564885496184
